,0,1,2,3,4,5,6,7,8,9,10,11,12,label
15210,-263.10043,117.03471,-23.81079,31.658333,-15.228469,-3.4213417,-18.205727,-21.807049,-20.51587,-10.205005,-7.2830935,-7.6291995,-8.001814,0
15211,-246.7107,102.06352,-21.485355,38.45566,-21.835388,6.6808953,-18.18431,-18.463099,-22.727812,-8.795672,-6.52123,-8.370342,-8.141389,0
15212,-254.68102,120.94354,-24.30924,36.062256,-20.151913,-4.0332174,-14.73352,-24.400154,-23.664972,-11.826504,-11.315968,-7.2629986,-9.375535,0
15213,-263.3566,102.00191,-10.592508,31.605947,-17.319004,7.0103283,-27.554731,-19.604376,-20.987879,-7.9234705,-6.778761,-13.350254,-6.7256584,0
15214,-278.1677,93.90155,-14.272191,45.328163,-16.210009,3.5519314,-20.120312,-18.253235,-22.321228,-11.98214,-10.385091,-12.337973,-5.849002,0
15215,-262.8106,100.19151,-16.396618,44.8124,-18.070005,9.287196,-26.423462,-14.903054,-23.541012,-11.339564,-7.671129,-12.503985,-5.8111362,0
15216,-254.77168,124.434814,-27.263168,36.71171,-21.69496,-2.6195931,-14.420215,-22.02258,-26.074636,-15.906147,-8.852102,-8.565953,-10.000284,0
15217,-249.3757,116.29319,-22.454472,34.094048,-17.972803,-4.5526314,-16.896677,-24.962963,-24.731297,-12.741037,-7.685226,-8.068594,-10.473095,0
15218,-268.0408,96.76941,-19.16595,35.14999,-11.354139,-1.4187242,-20.177973,-21.78189,-19.233774,-7.04505,-5.0022073,-8.483371,-6.803667,0
15219,-259.67712,111.88783,-17.074085,35.752483,-17.105171,-1.3542029,-19.263206,-23.010984,-25.070337,-9.9986105,-8.552583,-9.7808485,-6.976805,0
15220,-273.01978,109.76383,-18.997318,33.391018,-23.472692,14.197475,-20.32036,-13.621032,-22.427732,-9.428363,-5.21249,-8.705727,-4.030612,0
15221,-311.7909,91.79002,-16.39,29.103659,-16.187279,10.568912,-15.154979,-11.814161,-15.994945,-5.5660906,-2.53669,-8.21449,-3.5319402,0
15222,-228.49338,90.82027,-31.54265,33.682564,-29.762272,12.955156,-30.810974,-14.871519,-20.591042,-6.2834826,-4.0182924,-11.780577,-4.303346,0
15223,-273.32022,106.515015,-13.490416,28.91056,-15.318582,4.1004143,-14.223738,-15.530899,-22.302338,-8.648232,-5.825186,-10.504114,-7.185122,0
15224,-305.50046,111.80027,-4.018604,31.639349,-14.503271,-4.128175,-6.8085985,-18.679174,-21.71869,-9.034968,-7.2903647,-9.005875,-9.96807,0
15225,-250.90749,106.02635,-16.123142,43.208294,-15.174818,1.4095799,-22.500298,-18.256577,-23.320913,-13.369743,-11.622535,-11.183259,-6.458617,0
15226,-253.75378,118.42142,-12.224976,27.045012,-20.152233,-1.5331923,-11.238166,-20.697937,-21.26175,-14.067906,-9.387724,-5.520307,-8.711915,0
15227,-267.2784,126.18491,-13.821374,21.500391,-18.437511,3.2599378,-12.411243,-23.125067,-25.343079,-9.515661,-3.7631652,-7.014875,-9.951164,0
15228,-246.95326,118.13243,-17.27026,27.33618,-14.789083,1.8014529,-17.17999,-20.783998,-22.989412,-9.360941,-6.2541733,-9.400236,-7.969255,0
15229,-228.19052,125.86031,-31.098656,27.892065,-15.718144,-2.3765974,-18.441051,-23.3459,-24.25294,-12.613151,-7.206018,-8.781445,-10.632612,0
15230,-277.4407,114.33496,-27.423399,33.22595,-14.1082945,1.9474369,-21.007395,-20.098717,-21.261898,-10.821169,-5.4013033,-9.548573,-9.2301445,0
15231,-281.08438,89.51046,-21.885736,35.328438,-23.445017,8.4668045,-13.620502,-12.735173,-19.578686,-6.252786,-3.3835878,-8.436648,-4.3177853,0
15232,-273.04422,105.88139,-13.690951,30.502296,-11.968776,-0.6514133,-18.000938,-19.473343,-16.789925,-8.540094,-9.10784,-9.1654,-6.02705,0
15233,-275.05344,104.636284,-11.836139,30.59017,-12.356166,2.6789148,-22.233349,-19.630985,-19.837156,-8.555699,-8.283035,-9.209065,-7.8250604,0
15234,-281.71082,106.644264,-1.6268897,42.71078,-12.737055,1.1082864,-20.041409,-15.811687,-19.55331,-12.387808,-8.850491,-11.737002,-4.2579827,0
15235,-286.15836,91.27915,-15.460221,26.915464,-9.097397,5.469931,-20.62609,-19.860182,-23.218151,-10.223121,-10.48286,-11.096721,-6.3363934,0
15236,-234.29378,105.92124,-15.1938,44.057716,-17.808655,2.6083596,-25.893126,-18.406279,-25.159193,-13.6805725,-10.525649,-11.152545,-7.056655,0
15237,-313.44116,91.31773,-13.814729,34.50553,-14.472273,12.038711,-24.275242,-14.36317,-18.832489,-7.826688,-4.5571895,-9.847162,-3.3292794,0
15238,-243.06587,109.35912,-16.274614,32.524345,-17.44512,1.2028357,-17.64139,-20.332144,-23.778059,-10.167725,-7.5836487,-9.61779,-6.50933,0
15239,-261.84314,113.441536,-13.978086,34.552853,-13.694928,-2.5495894,-16.37336,-23.891272,-24.26942,-13.163499,-12.553485,-8.791125,-7.6484804,0
15240,-282.41748,111.910225,-15.305771,27.973541,-9.146336,-4.5001144,-18.576385,-26.0509,-18.68953,-6.312797,-4.092451,-8.177502,-5.496955,0
15241,-281.71228,125.75742,-19.541899,27.953424,-14.800775,0.6054519,-18.329363,-27.642067,-23.055534,-9.634208,-7.829152,-8.801937,-11.515821,0
15242,-258.90207,107.88376,-23.929329,42.09693,-15.387765,-1.8171324,-19.549109,-20.994108,-24.656967,-12.8069515,-12.4071455,-8.011881,-6.362008,0
15243,-320.60965,105.07618,-20.752436,21.420576,-7.193111,-2.688792,-10.97968,-21.048937,-17.544352,-6.40802,-5.0331635,-4.619269,-8.034495,0
15244,-242.01054,110.46586,-21.350418,35.085594,-20.334112,3.6118865,-17.520876,-21.833471,-22.923838,-11.341638,-6.975071,-8.758786,-7.4589186,0
15245,-247.03377,113.70398,-28.72887,40.68246,-19.229345,0.9536954,-18.68544,-20.863712,-20.87205,-9.302693,-6.7493305,-8.215147,-8.6137905,0
15246,-267.56418,99.27059,-24.136368,24.368122,-11.177747,-3.2000775,-12.86229,-17.13048,-17.3107,-10.572736,-4.635681,-9.135046,-8.644223,0
15247,-255.84302,120.27541,-15.070317,49.474308,-17.914482,-2.2991788,-14.12039,-21.55665,-27.587292,-13.027925,-11.160864,-9.418916,-10.220278,0
15248,-297.30716,88.61986,-6.5522227,31.168558,-18.757372,8.024543,-17.601782,-16.677715,-20.7899,-8.314263,-5.412148,-6.897926,-4.4569907,0
15249,-263.4956,116.83475,-30.04982,27.809183,-9.0861,-4.808592,-17.779173,-21.264727,-18.8198,-9.005081,-8.2361,-6.9507914,-8.886099,0
15250,-274.07956,87.66832,-16.261736,23.948116,-21.591963,11.897001,-20.604643,-13.725326,-17.288872,-4.219219,-2.0794275,-11.897236,-4.952886,0
15251,-223.6815,128.4166,-22.198164,46.78578,-15.11249,-3.9102585,-19.171646,-22.008675,-24.587378,-12.695199,-8.05414,-11.018571,-10.084186,0
15252,-269.2704,99.99762,-10.095897,23.979908,-18.198942,0.76558304,-14.020129,-25.258179,-23.746456,-9.402024,-6.141723,-7.339691,-9.343451,0
15253,-288.05222,123.89102,-2.4021313,31.667469,-17.253054,3.6483932,-15.206529,-20.402634,-23.804914,-10.008344,-5.766707,-14.100479,-9.953788,0
15254,-237.94725,104.95532,-21.67625,35.382404,-25.057817,8.321386,-26.449562,-21.292004,-26.911213,-10.95424,-9.44005,-9.694017,-7.690933,0
15255,-231.00914,107.0293,-17.821518,35.258934,-15.510683,3.6993768,-24.6688,-22.550232,-23.968575,-8.784437,-8.412613,-9.593345,-6.88449,0
15256,-235.86868,108.7502,-23.079449,35.454746,-22.286484,1.3463377,-21.470161,-21.966072,-22.833902,-10.417458,-7.813519,-9.92276,-8.000012,0
15257,-303.17618,113.069885,-19.090601,21.5372,-16.720938,0.7130974,-11.254531,-16.014381,-20.617464,-6.423917,-1.9469285,-8.013282,-9.1860695,0
15258,-237.85872,107.05781,-23.801847,41.604465,-20.098053,3.664606,-24.570187,-15.794657,-21.909218,-9.360261,-8.881008,-8.239674,-5.531413,0
15259,-264.90454,111.829735,-22.437332,28.031763,-11.039358,-1.4832455,-18.723965,-23.70279,-20.44288,-7.04724,-7.4136424,-7.963008,-7.463459,0
15260,-257.5538,116.954704,-24.654284,41.38355,-11.043169,0.10151937,-22.257195,-22.470448,-22.935278,-13.898801,-12.703727,-8.90117,-6.7997575,0
15261,-287.5246,94.89563,-9.404397,32.56423,-13.149553,0.042167563,-15.153618,-18.228693,-21.677591,-9.198309,-9.165016,-11.754989,-5.333239,0
15262,-263.9439,110.98741,-18.682774,25.907982,-18.69984,0.997141,-15.541909,-20.532602,-21.19989,-9.249513,-5.0867515,-8.358898,-6.696162,0
15263,-343.7559,79.297646,-7.101015,27.945345,-16.91124,9.168106,-13.174557,-12.360338,-15.115128,-5.2332907,-2.744027,-6.9785457,-4.2143073,0
15264,-260.14685,119.4869,-18.515932,32.20706,-13.963111,-2.7763047,-15.86227,-25.248058,-26.075836,-10.089508,-6.568089,-8.493288,-9.17275,0
15265,-284.6497,95.13576,-9.692903,29.159143,-19.2246,14.940507,-18.927767,-9.08798,-17.783249,-6.8341765,-5.322703,-7.640742,-5.0485563,0
15266,-320.16934,104.74805,-9.929194,22.538853,-17.042622,6.4544725,-13.847693,-9.8345995,-18.808172,-2.9885728,-0.14175265,-13.517067,-10.314685,0
15267,-284.15878,92.60352,-12.121874,36.59696,-10.602405,0.19591892,-18.411463,-21.475145,-21.550268,-10.392308,-12.803404,-9.561188,-6.4164467,0
15268,-268.62396,114.307915,-28.26284,33.086212,-18.30285,1.6791793,-16.08144,-20.724674,-21.893223,-10.691239,-4.8062024,-10.055236,-7.749696,0
15269,-245.72844,133.79466,-16.825867,32.550392,-20.765993,-1.5659866,-9.751886,-24.20226,-29.559473,-9.460375,-4.229073,-9.90804,-9.570671,0
15270,-311.05435,108.09677,-7.8677506,18.37298,-9.508299,-0.7235656,-8.058487,-19.278648,-19.467352,-7.247445,-4.0079417,-8.217196,-9.24191,0
15271,-261.6719,85.79768,-22.245903,34.92997,-18.139198,4.5571227,-19.79583,-14.788169,-20.080593,-11.324465,-7.659735,-9.178191,-6.883142,0
15272,-274.28827,98.88733,-22.69009,37.281754,-20.148119,8.812401,-27.77946,-14.611967,-16.986269,-8.166515,-3.5832646,-8.4544735,-1.9206632,0
15273,-260.6504,101.36001,-27.020988,39.393284,-22.283947,7.6971984,-26.208094,-22.809294,-19.827639,-6.4914126,-7.0236516,-11.858114,-9.518578,0
15274,-275.94876,113.07125,-17.441824,26.85409,-15.523353,3.061836,-15.688674,-16.158073,-18.924055,-10.567535,-7.398676,-6.038941,-5.072411,0
15275,-303.69003,76.636375,-7.4448614,30.933771,-24.517735,13.747006,-18.845865,-11.953367,-21.812632,-7.9649153,-3.0275946,-11.398513,-3.3465621,0
15276,-298.77234,106.05124,-13.727242,28.979807,-13.594786,-1.1473587,-20.201569,-19.003103,-17.061007,-7.124871,-6.2085996,-6.9734097,-7.465298,0
15277,-272.10135,108.70173,-24.893383,37.377075,-11.219208,-2.0230014,-8.755533,-19.80422,-24.226942,-9.371157,-5.433333,-6.873028,-11.182593,0
15278,-293.811,95.37902,-14.547472,35.387688,-17.644482,4.373412,-13.702708,-16.36236,-21.890137,-13.297186,-7.677843,-7.487712,-7.53805,0
15279,-259.95233,124.388535,-20.92198,27.172596,-19.522583,-2.1216028,-16.500515,-22.98832,-23.620451,-9.627716,-5.9112616,-6.3453717,-8.683284,0
15280,-223.6632,111.81466,-22.684944,31.30648,-16.375862,-1.6060283,-21.580576,-24.79697,-22.279478,-8.7321415,-9.1420765,-11.470836,-7.392836,0
15281,-309.19046,108.952614,3.4990423,19.8271,3.0961232,-3.145645,-6.428014,-14.299153,-17.805677,-9.870713,-8.524626,-5.5686994,-6.649336,0
15282,-262.66562,107.48989,-24.299755,26.193161,-20.179842,-3.4439423,-12.3477745,-22.341969,-19.616928,-5.7148066,-5.725531,-3.661854,-5.9868617,0
15283,-237.02702,106.41612,-21.454618,39.77878,-17.211975,7.7165647,-26.03852,-21.587969,-23.5724,-10.936182,-9.73131,-11.515643,-7.0084143,0
15284,-231.93027,121.7146,-25.347797,38.170727,-20.979137,2.2226896,-20.584188,-21.112125,-21.470163,-10.4695,-8.689157,-10.734226,-9.110752,0
15285,-234.54945,109.826996,-21.661459,36.729515,-21.625364,-2.1731365,-21.44613,-19.56038,-23.200617,-11.592616,-10.241826,-9.813744,-6.790036,0
15286,-274.6859,112.17937,-21.891762,33.664032,-15.585752,-0.10955129,-18.865566,-21.78221,-22.873547,-9.929445,-7.4471,-8.891116,-7.6213064,0
15287,-237.44704,97.177765,-35.896954,41.29596,-24.40981,2.383408,-18.32283,-16.491558,-22.778326,-8.574703,-5.072598,-9.5863905,-7.193932,0
15288,-267.96655,105.47655,-7.596926,32.454365,-16.26983,4.582262,-18.77192,-17.353836,-22.80377,-11.4896965,-6.7489324,-11.676844,-5.9467607,0
15289,-278.40933,133.73029,-18.137772,23.53028,-17.856503,0.026599066,-8.489207,-16.654196,-21.976616,-9.174199,-7.416416,-7.429258,-6.9925776,0
15290,-306.12363,93.39564,-20.665545,23.889383,-19.77018,6.2876678,-15.172668,-16.130379,-15.684732,-5.25811,-0.21594457,-9.152312,-6.861701,0
15291,-235.41606,107.07333,-26.034504,40.40386,-25.86306,5.8347287,-24.719473,-20.675814,-26.00558,-10.320578,-10.019822,-10.786112,-4.563368,0
15292,-276.54703,106.80488,-22.62688,29.296837,-11.245145,1.7436057,-14.891632,-19.11004,-18.09938,-7.8373055,-3.9854822,-8.919875,-6.5362124,0
15293,-279.98553,102.630356,-15.6901865,37.95003,-9.953535,-4.545125,-19.393778,-23.352777,-21.058012,-14.50103,-12.547841,-9.811245,-8.608028,0
15294,-259.62473,98.151764,-21.954287,34.579548,-19.840588,1.3118452,-19.461533,-19.421408,-20.896605,-10.828709,-7.7759094,-9.330354,-5.9366364,0
15295,-262.48523,114.01866,-20.756424,23.947662,-8.621363,-1.063108,-20.913992,-18.215693,-18.192812,-6.078375,-3.888688,-10.111414,-6.0819783,0
15296,-325.60477,109.56163,-9.927702,21.107853,-13.486965,-0.7370619,-10.709801,-18.468914,-18.50012,-4.9291143,-6.099376,-6.8977203,-8.9131,0
15297,-256.64154,101.99372,-15.911095,35.908195,-14.883449,-0.32520553,-20.618263,-19.134035,-24.270344,-12.512073,-9.082576,-9.306996,-6.903805,0
15298,-252.67531,102.484406,-18.74472,32.11869,-17.105446,0.039525107,-18.634153,-20.93412,-23.360615,-11.233068,-9.249742,-8.914116,-7.6130323,0
15299,-307.22208,101.84186,-14.39447,27.283558,-18.882978,11.321934,-15.131332,-13.262537,-19.63813,-9.0342655,-3.6786022,-6.104271,-4.8657475,0
15300,-242.48889,97.475464,-20.396494,44.81453,-18.265385,11.722095,-31.021395,-18.165667,-23.648432,-12.178049,-9.855474,-12.858122,-5.084072,0
15301,-262.73935,117.96039,-21.561768,34.162254,-18.36142,-0.86983836,-17.425867,-20.450249,-22.81972,-10.927392,-5.7000437,-10.064281,-7.786857,0
15302,-315.0598,95.23758,-8.420628,37.881733,-15.9997225,7.3129106,-19.841179,3.191442,-16.80929,-4.616824,-9.468004,-13.127125,0.6531354,0
15303,-257.0805,126.34944,-20.701216,22.254541,-16.726048,-8.560424,-12.092257,2.0342643,-22.68976,0.21482243,-11.375712,-16.20135,1.7113671,0
15304,-294.64868,109.6369,-21.283321,31.64928,-17.89619,-3.8132658,-19.175533,4.1006036,-22.448923,-1.9131917,-8.505585,-15.978004,-0.63666105,0
15305,-279.78842,109.53927,-21.824032,22.301588,-22.846766,3.0874984,-24.012056,3.4032073,-26.20884,-0.98686874,-8.165357,-15.769436,2.1442792,0
15306,-292.95886,110.20065,-19.127089,24.674906,-18.418415,4.521556,-23.98027,3.192438,-19.518675,-0.6016431,-10.852028,-16.971022,2.1340673,0
15307,-288.60385,99.90284,-23.369843,42.047043,-17.119865,-5.9662395,-24.873734,5.689513,-20.624224,-3.0846403,-9.014774,-12.852059,0.9879878,0
15308,-286.02448,129.8581,-23.397322,23.481499,-12.101572,-9.22002,-17.289856,-3.550899,-22.584219,-1.8891891,-12.856267,-16.249216,-1.8107536,0
15309,-278.8198,130.65088,-21.835411,34.155342,-13.193439,-8.285033,-17.790756,-0.9101768,-20.130554,1.017875,-12.84172,-15.2820215,-1.3007376,0
15310,-280.6689,108.155334,-17.967548,32.404564,-17.615137,-3.7693377,-21.018227,2.4453948,-24.771778,-3.2082515,-9.933817,-14.934893,2.4271405,0
15311,-333.0253,129.83672,-17.566187,15.681145,-7.374708,1.3304188,-20.686014,3.6576843,-20.179226,1.141578,-7.1090517,-19.031576,-1.3814031,0
15312,-302.08737,96.36838,-5.8434887,27.705793,-18.374514,7.7983894,-20.990683,4.029186,-16.441708,-3.146116,-8.662429,-16.806337,0.9747628,0
15313,-321.13022,108.63504,-6.2066226,26.902983,-20.458775,9.405998,-22.671463,4.0977182,-20.64263,-2.0602393,-8.141292,-15.208271,2.4019234,0
15314,-303.3855,113.900894,-17.544706,32.16827,-10.620456,-6.167807,-19.577908,-1.8826948,-22.01271,-3.5632224,-10.483652,-16.118452,-0.52912396,0
15315,-295.80145,95.7957,-15.956859,37.222717,-18.694715,7.506985,-26.345196,3.886665,-23.118156,-1.3452741,-9.295379,-15.771648,3.5414772,0
15316,-285.64288,118.84814,-16.072674,25.815191,-21.587448,5.56317,-19.319529,6.005258,-23.091547,-1.7284002,-8.532131,-17.317097,0.718887,0
15317,-318.9701,106.95884,-14.3547945,27.938591,-16.175003,2.2966332,-24.198305,2.5151386,-17.629913,2.522946,-6.8073745,-14.986391,3.7281296,0
15318,-300.59192,97.68544,-15.335784,27.734043,-20.056574,6.432347,-21.446619,5.130871,-21.94087,-3.008831,-7.9136705,-14.7522745,4.4955573,0
15319,-310.09335,110.483536,-11.331781,27.963203,-15.689634,-8.576693,-12.226068,3.525445,-20.730572,-3.5136256,-8.208523,-9.987302,1.4019758,0
15320,-337.04178,96.96151,-9.708873,28.069286,-8.251966,-1.022506,-15.018872,-0.76123106,-19.592075,-1.201562,-9.030883,-14.555569,0.3675276,0
15321,-296.96524,104.16449,-16.825947,30.298304,-20.726608,2.3708491,-26.58477,3.9799364,-22.661451,-0.18940735,-9.2330675,-17.481333,2.602383,0
15322,-285.87766,111.25798,-23.60544,25.321758,-18.173758,8.849214,-26.68948,6.6795344,-19.646038,0.9236759,-7.366121,-19.078136,3.2942991,0
15323,-261.49466,106.94017,-20.189499,33.34908,-16.119438,3.9053686,-18.369835,3.0279377,-17.040052,-2.921802,-10.679996,-15.643016,0.76071334,0
15324,-323.36536,98.48654,-11.80849,17.677881,-18.981703,7.906908,-14.556677,3.2319753,-15.432323,-1.8809344,-5.543057,-13.144662,-0.5141092,0
15325,-300.05344,110.35082,-16.531033,27.377283,-16.43908,-3.162366,-19.45102,3.2148294,-20.908665,-1.2832898,-10.19159,-15.937234,0.34404948,0
15326,-284.2324,97.46479,-12.977232,33.629696,-13.751824,0.6925025,-23.93192,4.749919,-18.077215,-3.8737578,-8.515951,-12.309057,3.692383,0
15327,-290.52832,109.2712,-17.259094,25.08246,-14.661386,-4.8151355,-16.443077,2.351319,-20.986662,-0.8497659,-10.363468,-17.541945,2.108684,0
15328,-284.32077,113.02564,-18.423363,18.61876,-20.16448,3.2648373,-20.987413,1.0774513,-20.991213,4.8037868,-5.5227585,-16.633297,2.276254,0
15329,-295.8218,117.56887,-18.158844,30.700542,-17.81966,1.3209703,-19.429043,4.2301188,-20.549246,-2.1702926,-12.095143,-16.167469,2.9814963,0
15330,-329.70804,90.45794,-15.2446575,21.270237,-7.984179,-1.3952492,-13.416669,2.4041064,-12.261624,-0.5041183,-6.641236,-11.638459,0.9837588,0
15331,-273.81656,115.38584,-20.504562,29.13909,-15.720033,0.48552614,-20.795254,2.318366,-22.195484,-2.5276313,-10.29713,-15.579679,1.3719363,0
15332,-289.4263,115.6165,-23.812721,34.873283,-23.907015,-1.8958316,-17.56854,4.3960314,-25.032572,-2.4851348,-11.022508,-17.886824,2.6392264,0
15333,-305.0175,114.43913,-22.1831,22.089058,-9.777094,-11.200767,-18.068172,2.730898,-17.64447,0.19901668,-12.664491,-18.84064,1.2636946,0
15334,-252.76668,124.358505,-29.699167,27.816069,-21.477152,-0.34872043,-22.344076,2.1841335,-22.506834,-0.51571894,-10.735697,-18.204805,1.0215364,0
15335,-308.359,125.07782,-18.342766,34.68378,-16.288792,-4.0748053,-24.638643,2.8697865,-23.229914,-3.872669,-11.710163,-16.540611,1.6468083,0
15336,-271.5006,120.78824,-21.64926,23.465408,-13.8652315,-2.799105,-23.269014,0.5424564,-21.767794,-0.462634,-11.536938,-18.142881,0.9668021,0
15337,-256.12216,134.95406,-22.991007,22.222736,-15.55702,-4.6958947,-12.976754,0.30924845,-23.383743,-0.35296604,-9.982311,-17.528723,-0.13784963,0
15338,-317.66647,90.77604,-15.3598995,25.795156,-14.584464,2.62296,-17.456522,5.47625,-15.633968,0.3646498,-6.748129,-14.922788,2.1212542,0
15339,-295.57767,115.454384,-13.214131,20.290037,-31.849916,7.7287464,-10.90953,-0.28945625,-21.32563,1.3930228,-8.951174,-14.272068,-1.7628536,0
15340,-278.83328,119.44112,-22.09979,26.290693,-11.801292,-1.6434222,-24.216764,2.6060705,-19.022125,-2.4136019,-8.871401,-17.188257,-0.9232528,0
15341,-289.24728,104.93697,-17.363075,36.366768,-26.520273,5.7028165,-23.454266,4.631878,-25.14014,-1.8953017,-10.528226,-17.144793,3.121315,0
15342,-271.96503,121.84855,-17.315834,30.379242,-22.59106,-5.035181,-16.655512,1.9027691,-22.77229,1.4687991,-11.07657,-15.883673,2.9059396,0
15343,-254.62054,125.30157,-17.291622,24.95493,-19.020073,1.0423827,-23.723543,5.090165,-21.493864,-1.6689914,-12.783495,-21.564978,1.4144583,0
15344,-341.3149,109.116844,-23.787033,24.902555,-32.514908,1.7828149,-23.196037,5.4940233,-16.900711,-0.31058237,-10.97143,-14.534139,2.6400642,0
15345,-268.0795,120.92372,-23.606655,17.679657,-13.426317,1.3414469,-18.061155,2.8676789,-15.930412,-5.3690085,-7.789841,-16.184269,-1.317398,0
15346,-283.31424,129.1442,-19.709942,18.599766,-10.9753275,-0.22805984,-21.726532,0.99368095,-17.510881,0.46055865,-6.972596,-18.749744,-1.0245085,0
15347,-292.00082,112.34408,-19.231983,32.773514,-10.522971,-7.519069,-20.372894,0.1797677,-22.382742,-5.1077614,-11.265356,-13.644784,-0.067460634,0
15348,-297.53055,115.42502,-24.463526,34.882473,-15.521193,-3.812202,-17.872551,2.0381575,-20.528204,-1.2139708,-10.269798,-15.167041,1.7415712,0
15349,-351.23932,84.881226,-15.876298,22.504131,-18.908634,10.655424,-17.404018,4.2558866,-16.445953,0.41592878,-5.8894873,-13.085886,2.439507,0
15350,-284.62515,103.02217,-10.523369,35.96046,-21.253572,5.5027432,-21.478117,2.6491983,-21.194433,-2.3497777,-10.47318,-16.938156,0.55373394,0
15351,-267.44757,98.22814,-17.994791,36.225468,-20.606228,0.6082384,-19.521824,2.091859,-20.875488,-7.6363306,-11.625489,-14.47141,-0.9525214,0
15352,-273.36108,103.49206,-10.463648,30.818756,-17.440233,3.2337477,-17.007877,1.6982213,-18.366104,-0.4641086,-10.407206,-17.55978,1.6453146,0
15353,-335.50174,101.529236,-10.010885,31.8344,-15.978411,0.92358243,-16.084316,3.916965,-20.960377,-1.924194,-10.31922,-15.750458,0.5406198,0
15354,-283.3881,121.263,-15.929972,31.14938,-18.94702,-1.6985134,-23.42164,1.856937,-22.966864,-2.6528678,-11.052567,-15.501454,1.7379785,0
15355,-380.96976,79.85412,-2.2055168,28.76878,-7.041181,0.879223,-9.167552,3.1675808,-8.397987,-1.9495417,-9.544516,-11.173834,0.2321882,0
15356,-336.89188,95.67341,-6.9435463,17.851748,-6.4562483,0.5973157,-8.128959,3.5500703,-12.076593,-0.9652398,-6.980671,-13.57362,-2.769572,0
15357,-314.7922,110.52558,-10.996368,20.366302,-22.466599,6.6204777,-26.485182,7.3935094,-21.334421,1.8041432,-5.4442115,-16.254997,4.2268286,0
15358,-311.50854,107.664185,-15.782864,25.365412,-13.040986,5.2277155,-17.397444,3.8854043,-17.822533,-2.5828633,-9.057129,-12.524206,1.6513994,0
15359,-271.19223,105.58691,-26.036627,18.633287,-15.090976,4.6434574,-19.512535,2.9712229,-15.435106,3.233465,-3.7528276,-14.746687,1.1640471,0
15360,-267.75073,104.36846,-19.186007,39.58142,-25.494726,2.3003972,-25.769035,7.2851706,-21.418098,-1.6398963,-12.217712,-18.05599,1.3650789,0
15361,-310.43497,105.35196,-19.908106,17.824411,-21.09733,6.373805,-21.542505,4.0015807,-18.53521,2.1650634,-7.505573,-20.577248,1.4021043,0
15362,-292.02188,94.085396,-2.0394497,35.189957,-15.715098,5.9343495,-15.509487,0.5627573,-17.411774,-2.2125957,-7.3049254,-12.72986,0.9957914,0
15363,-314.96246,116.72963,-24.425228,28.209896,-13.119218,-1.9922312,-14.774004,0.37949538,-21.088612,-3.4248865,-9.462842,-14.541429,-3.3556032,0
15364,-314.77884,107.36884,-25.564917,12.260856,-19.709618,-4.130323,-15.132609,3.8645036,-22.024063,-0.4163008,-7.288031,-13.272725,1.3028034,0
15365,-291.28778,124.53523,-18.640509,27.5374,-12.117183,-3.3951464,-19.847336,3.0299878,-24.177094,-1.7021323,-9.489439,-17.353626,0.52456886,0
15366,-269.7432,113.615715,-18.814823,26.93234,-23.188616,0.730483,-19.07223,5.0887837,-23.318048,0.38552532,-8.939117,-13.3184595,5.5961823,0
15367,-261.0655,100.54991,-19.803587,32.342506,-15.931282,-6.828704,-19.19455,-0.1448193,-21.77557,-0.41760257,-9.895186,-15.814012,1.2373482,0
15368,-276.15707,106.343994,-27.324884,29.498367,-19.868782,-8.048564,-15.941126,5.330373,-22.980127,-1.681666,-8.476263,-12.376314,1.7876561,0
15369,-279.16245,113.4305,-25.096748,33.384205,-19.565258,-4.9949727,-21.860197,5.659827,-20.416948,-1.2928745,-10.515558,-15.7812605,1.7320261,0
15370,-270.4839,90.2794,-14.351174,45.613796,-24.717476,3.5545614,-31.295834,7.1431103,-20.024559,-3.8979073,-9.071032,-13.38179,4.145568,0
15371,-307.5049,92.85172,-14.197317,26.574474,-15.487217,4.5144105,-17.517525,0.72965336,-17.20272,-1.595197,-8.412268,-15.716696,0.92607147,0
15372,-305.1451,110.60082,-15.148303,22.224974,-6.9738784,-0.45881248,-20.755585,-0.808712,-16.189907,-0.21637054,-7.7132635,-16.324831,1.0542263,0
15373,-253.84048,120.223526,-28.432367,24.154484,-18.29461,-1.4929501,-23.339071,4.408975,-20.268202,-3.4417658,-8.419592,-14.266496,0.055583317,0
15374,-286.67355,95.27118,-23.701286,34.997063,-25.455347,7.2536173,-23.447742,6.059531,-19.25836,-2.5203433,-7.2362,-15.805256,1.5841311,0
15375,-289.93445,111.67709,-22.545708,23.566378,-13.931019,-1.8112466,-19.114193,0.7724748,-21.11448,0.25778633,-8.0711775,-16.452936,1.465702,0
15376,-268.00818,131.2781,-29.3664,22.263319,-14.901953,-8.94628,-14.682703,4.9153786,-21.324404,-0.82850343,-8.816786,-17.901289,-0.84393966,0
15377,-343.16135,104.00823,-4.794647,32.989307,-10.208525,-0.39648637,-15.619448,4.8059783,-14.15102,-3.2132616,-9.1984415,-13.392673,-0.4713239,0
15378,-286.9374,114.735725,-15.169814,26.034288,-18.489157,-0.65646833,-17.62907,-0.8217331,-23.860388,-0.44278687,-4.7531776,-13.688359,-0.38005158,0
15379,-265.7403,119.63632,-22.702787,32.710304,-15.624698,-7.2423673,-23.373125,0.7298532,-21.896751,-5.8758326,-14.433329,-15.211337,0.19691403,0
